siren,date_cloture_exercice,annee_exercice,Chiffre_d_affaires,Resultat_net,marge_nette_clean,croissance_CA_clean,segment_CA,type_bilan,periode_analyse_valide,outlier_financier
808332670,2016-12-31,2016,32273000000,550000000,0.01704210950329997,,Très grande entreprise,K,1,0
808332670,2017-12-31,2017,33515000000,1365000000,0.040728032224377146,0.03848418182381557,Très grande entreprise,K,1,0
808332670,2018-12-31,2018,33311000000,213000000,0.006394284170394164,-0.006086826793972848,Très grande entreprise,K,1,0
832509285,2023-09-30,2023,1361550000,26493000,0.019457970695163602,,Entreprise milliardaire,K,1,0
832509285,2024-09-30,2024,1460227000,19623000,0.013438321576028932,0.07247401858176343,Entreprise milliardaire,K,1,0
834042814,2021-12-31,2021,13583021910,159039484,0.011708696713719723,,Très grande entreprise,C,1,0
840951230,2020-12-31,2020,131501637555,0,0.0,,Très grande entreprise,K,1,0
842442972,2020-12-31,2020,707128000000,0,0.0,,Très grande entreprise,K,1,0
844436154,2023-12-31,2023,1010261094,134550467,0.1331838549451257,,Entreprise milliardaire,C,1,0
844436154,2024-12-31,2024,1382104318,158988206,0.11503343411159214,0.36806645946122124,Entreprise milliardaire,C,1,0
957503931,2016-12-31,2016,1384872000,-27605000,-0.01993325014875021,,Entreprise milliardaire,C,1,0
957503931,2017-12-31,2017,1392725000,-19956000,-0.014328744009047012,0.005670560167293439,Entreprise milliardaire,S,1,0
957503931,2018-12-31,2018,1316109000,17600000,0.013372752560768144,-0.0550115780215046,Entreprise milliardaire,S,1,0
957503931,2019-12-31,2019,1165188000,-1229000,-0.0010547654112469404,-0.11467211302407324,Entreprise milliardaire,S,1,0
55812440,2016-08-31,2016,20245000000,0,0.0,,Très grande entreprise,K,1,0
55812440,2016-12-31,2016,20245000000,0,0.0,0.0,Très grande entreprise,K,1,0
55812440,2017-08-31,2017,20696000000,725000000,0.035030923850019324,0.02227710545813781,Très grande entreprise,K,1,0
55812440,2018-12-31,2018,20407000000,0,0.0,-0.013964051024352532,Très grande entreprise,K,1,0
55812440,2019-08-31,2019,21954000000,-673000000,-0.03065500592147217,0.07580732101729798,Très grande entreprise,K,1,0
55812440,2020-08-31,2020,19322000000,-336000000,-0.017389504192112618,-0.1198870365309283,Très grande entreprise,K,1,0
55812440,2021-08-31,2021,17428000000,114000000,0.0065411980720679365,-0.09802297898768243,Très grande entreprise,K,1,0
55812440,2023-08-31,2023,23680000000,0,0.0,0.3587330732155153,Très grande entreprise,K,1,0
56801046,2016-12-31,2016,10075500000,0,0.0,,Très grande entreprise,K,1,0
56801046,2017-12-31,2017,18325100000,2075600000,0.11326541192135377,0.8187782244057367,Très grande entreprise,K,1,0
56801046,2018-12-31,2018,23024400000,1101500000,0.04784055176247807,0.25644061969648185,Très grande entreprise,K,1,0
56801046,2019-12-31,2019,24842800000,1401700000,0.05642278648139501,0.0789770851792012,Très grande entreprise,K,1,0
56801046,2020-12-31,2020,24108200000,1549500000,0.06427273707701114,-0.029569935756033942,Très grande entreprise,K,1,0
56801046,2022-12-31,2022,20675900000,2706200000,0.13088668449741003,0.045837822526391396,Très grande entreprise,K,1,0
56801046,2023-12-31,2023,13677900000,519900000,0.03801022086723839,-0.3384616872784256,Très grande entreprise,K,1,0
56801046,2024-12-31,2024,31287000000,17497000000,0.5592418576405536,1.287412541398899,Très grande entreprise,K,1,0
302079462,2016-12-31,2016,1029701874,45314889,0.044007775594278466,,Entreprise milliardaire,C,1,0
302079462,2017-12-31,2017,1069877904,43803323,0.040942356914027825,0.039017147598198895,Entreprise milliardaire,C,1,0
302079462,2018-12-31,2018,1060220511,23960143,0.022599207194549362,-0.009026630949095664,Entreprise milliardaire,C,1,0
302079462,2019-12-31,2019,1180644993,21282380,0.018026062132294157,0.11358437301539812,Entreprise milliardaire,C,1,0
302079462,2022-12-31,2022,1013257275,38129667,0.037630785330408804,-0.14177650266797853,Entreprise milliardaire,C,1,0
302079462,2023-12-31,2023,1112568745,38568239,0.034665937878742045,0.09801209668097374,Entreprise milliardaire,C,1,0
304187701,2021-12-31,2021,5913000000,1700000000,0.28750211398613224,,Très grande entreprise,K,1,0
304187701,2022-12-31,2022,6697000000,1847000000,0.2757951321487233,0.13258921021478098,Très grande entreprise,K,1,0
304187701,2023-12-31,2023,7317000000,0,0.0,0.09257876661191579,Très grande entreprise,K,1,0
309645539,2016-12-31,2016,5424930000,89684000,0.01653182621711248,,Très grande entreprise,K,1,0
309645539,2017-12-31,2017,5723135000,125629000,0.021951081007175265,0.054969372876700714,Très grande entreprise,K,1,0
309645539,2018-12-31,2018,6192408000,91143000,0.01471850692008666,0.0819957942631093,Très grande entreprise,K,1,0
309645539,2019-12-31,2019,6414128000,0,0.0,0.035805134287017266,Très grande entreprise,K,1,0
311799456,2016-12-31,2016,1280869331,19743461,0.015414110184514988,,Entreprise milliardaire,C,1,0
311799456,2017-12-31,2017,1332527644,20540047,0.01541434963280957,0.040330665860872264,Entreprise milliardaire,C,1,0
311799456,2018-12-31,2018,1381550562,21281540,0.015404097819765499,0.036789419131930595,Entreprise milliardaire,C,1,0
311799456,2019-12-31,2019,1400473837,14123130,0.010084536838084466,0.013697128082381396,Entreprise milliardaire,C,1,0
311799456,2020-12-31,2020,1332727063,14015340,0.01051628678452071,-0.0483741803739244,Entreprise milliardaire,C,1,0
311799456,2021-12-31,2021,1628316624,28367300,0.0174212432532409,0.22179302064641873,Entreprise milliardaire,C,1,0
311799456,2022-12-31,2022,1822952952,45459302,0.024937177863052166,0.119532236624761,Entreprise milliardaire,C,1,0
311799456,2023-12-31,2023,1643804704,20356025,0.01238348141386022,-0.09827365418479544,Entreprise milliardaire,C,1,0
311799456,2024-12-31,2024,1666305647,32077208,0.019250494684304457,0.013688331068311629,Entreprise milliardaire,C,1,0
312141336,2016-12-31,2016,3260737309,6428639,0.001971529255747231,,Grande entreprise,C,1,0
312141336,2017-12-31,2017,3350088609,32675458,0.00975361007234779,0.02740217672652759,Grande entreprise,C,1,0
312141336,2018-12-31,2018,3032014704,24830890,0.008189567803626324,-0.09494492299263241,Grande entreprise,C,1,0
312141336,2019-12-31,2019,2880741640,40501689,0.014059465950580698,-0.049891929547845625,Grande entreprise,C,1,0
312141336,2020-12-31,2020,2332636935,-6962943,-0.00298500932379346,-0.1902651377650097,Grande entreprise,C,1,0
312141336,2021-12-31,2021,2453183595,-10622613,-0.0043301337175296085,0.05167827800000089,Grande entreprise,C,1,0
312141336,2022-12-31,2022,2783316053,41549177,0.014927940704116651,0.13457307421787157,Grande entreprise,C,1,0
312141336,2023-12-31,2023,3186502656,67507512,0.021185456058819618,0.14485836150925976,Grande entreprise,C,1,0
325952182,2016-09-30,2016,1375044000,4055000,0.0029489965412015907,,Entreprise milliardaire,K,1,0
325952182,2017-09-30,2017,1425427000,-56340000,-0.03952499847414143,0.03664100930588403,Entreprise milliardaire,K,1,0
325952182,2018-09-30,2018,1434821000,-48560000,-0.03384394290298232,0.006590305922365719,Entreprise milliardaire,K,1,0
325952182,2019-09-30,2019,1595011000,-34224000,-0.02145690531287872,0.1116445884190432,Entreprise milliardaire,K,1,0
325952182,2020-09-30,2020,1171704000,-426772000,-0.36423192205539967,-0.2653944079382525,Entreprise milliardaire,K,1,0
330703844,2016-12-31,2016,12539000000,0,0.0,,Très grande entreprise,K,1,0
330703844,2017-12-31,2017,12792000000,808000000,0.06316447779862414,0.020177047611452267,Très grande entreprise,K,1,0
330703844,2018-12-31,2018,13197000000,724000000,0.05486095324695006,0.03166041275797373,Très grande entreprise,K,1,0
330703844,2019-12-31,2019,13197000000,724000000,0.05486095324695006,0.0,Très grande entreprise,K,1,0
330703844,2020-12-31,2020,15848000000,955000000,0.060259969712266534,0.20087898764870804,Très grande entreprise,K,1,0
330703844,2021-12-31,2021,18160000000,1159000000,0.0638215859030837,0.1458859162039374,Très grande entreprise,K,1,0
330703844,2023-12-31,2023,22522000000,0,0.0,-0.8093940419769804,Très grande entreprise,K,1,0
330703844,2024-12-31,2024,22522000000,10000000,0.0004440103010389841,0.0,Très grande entreprise,K,1,0
344097902,2023-12-31,2023,1505422166,1079705343,0.7172110039198134,,Entreprise milliardaire,C,1,0
344658117,2016-12-31,2016,1286588844,-49261681,-0.03828859641503311,,Entreprise milliardaire,C,1,0
344658117,2017-12-31,2017,1415359621,-65308,-4.614233657016276e-05,0.10008696842081431,Entreprise milliardaire,C,1,0
344658117,2018-12-31,2018,1458681861,15964705,0.010944610628842255,0.030608644868214734,Entreprise milliardaire,C,1,0
344658117,2019-12-31,2019,1517728719,41802112,0.027542545302524514,0.040479599821389704,Entreprise milliardaire,C,1,0
344658117,2020-12-31,2020,1474854103,6204530,0.00420687713271392,-0.028249195961877294,Entreprise milliardaire,C,1,0
344658117,2022-12-31,2022,1546169682,-6005282,-0.0038839734538269133,0.04835432796704231,Entreprise milliardaire,C,1,0
344658117,2023-12-31,2023,1517033816,325131791,0.21432072744250547,-0.018843899436905398,Entreprise milliardaire,C,1,0
344658117,2024-12-31,2024,1519078296,71010800,0.04674597760167064,0.0013476825489564432,Entreprise milliardaire,C,1,0
347851800,2016-08-31,2016,1083545000,23699000,0.021871726601110246,,Entreprise milliardaire,K,1,0
347851800,2017-08-31,2017,1208322000,58735000,0.048608731778449786,0.11515626946735022,Entreprise milliardaire,K,1,0
347851800,2018-08-31,2018,1287209000,58507000,0.04545260326800077,0.06528640544490624,Entreprise milliardaire,K,1,0
347851800,2019-08-31,2019,1336221000,47158000,0.03529206620761087,0.03807617877127957,Entreprise milliardaire,K,1,0
347851800,2020-12-31,2020,1344158000,-83133000,-0.06184763993518619,0.005939885692561335,Entreprise milliardaire,K,1,0
347851800,2021-12-31,2021,1227106000,72245000,0.05887429447822763,-0.08708202458341952,Entreprise milliardaire,K,1,0
347851800,2022-12-31,2022,1508036000,102102000,0.06770528024529919,0.2289370274450618,Entreprise milliardaire,K,1,0
347851800,2023-12-31,2023,1465024000,183958000,0.12556654361976322,-0.028521865525756678,Entreprise milliardaire,K,1,0
347851800,2024-12-31,2024,1034292000,28367000,0.02742649077823284,-0.29401020051548643,Entreprise milliardaire,K,1,0
353635113,2022-12-31,2022,2178402000,45634000,0.020948383264429615,,Grande entreprise,K,1,0
377994553,2019-12-31,2019,1017317000,904000,0.0008886119075961574,,Entreprise milliardaire,K,1,0
378901946,2017-12-31,2017,1593900000,0,0.0,0.21764705882352942,Entreprise milliardaire,K,1,0
378901946,2018-12-31,2018,1720200000,139400000,0.08103708871061505,0.07923960097873141,Entreprise milliardaire,K,1,0
378901946,2021-12-31,2021,3689400000,-741300000,-0.20092697999674744,1.1447506103941403,Grande entreprise,K,1,0
378901946,2022-12-31,2022,4364100000,303300000,0.06949886574551455,0.1828752642706131,Grande entreprise,K,1,0
378901946,2023-12-31,2023,4610400000,0,0.0,0.05643775348869182,Grande entreprise,K,1,0
379821994,2016-12-31,2016,1105420826,204922910,0.18537999753588866,,Entreprise milliardaire,C,1,0
379821994,2017-12-31,2017,1112528616,166365178,0.14953788658322476,0.006429940374580929,Entreprise milliardaire,C,1,0
379821994,2018-12-31,2018,1030705466,167131259,0.16215229715294824,-0.07354700708210817,Entreprise milliardaire,C,1,0
379821994,2019-12-31,2019,1131277689,125783029,0.11118669644336988,0.09757610327837342,Entreprise milliardaire,C,1,0
379821994,2020-12-31,2020,1069345661,184457652,0.1724958156444046,-0.05474520411937515,Entreprise milliardaire,C,1,0
379821994,2021-12-31,2021,1054590355,105388975,0.09993356614758724,-0.01379844379431208,Entreprise milliardaire,C,1,0
379821994,2022-12-31,2022,1086723368,206243956,0.18978514870768842,0.030469663265600414,Entreprise milliardaire,C,1,0
379821994,2023-12-31,2023,1210262921,151847112,0.12546621842676448,0.11368077344960525,Entreprise milliardaire,C,1,0
379821994,2024-12-31,2024,1376255145,129795435,0.0943105902067309,0.13715385402607075,Entreprise milliardaire,C,1,0
379914237,2022-12-31,2022,1017890919,41751397,0.0410175552415946,,Entreprise milliardaire,C,1,0
389191982,2017-03-31,2017,3647000000,-65000000,-0.01782286811077598,,Grande entreprise,C,1,0
389191982,2018-03-31,2018,3633300000,-43500000,-0.011972586904467014,-0.0037565122018097066,Grande entreprise,C,1,0
389191982,2019-03-31,2019,2981000000,-225000000,-0.0754780275075478,-0.17953375719043294,Grande entreprise,C,1,0
389191982,2020-03-31,2020,4046000000,164000000,0.040533860603064756,0.3572626635357263,Grande entreprise,C,1,0
389191982,2021-03-31,2021,3537100000,-43700000,-0.012354753894433293,-0.12577854671280278,Grande entreprise,C,1,0
389191982,2022-03-31,2022,3233000000,22000000,0.006804825239715435,-0.08597438579627378,Grande entreprise,C,1,0
389191982,2023-03-31,2023,3730800000,209900000,0.056261391658625495,0.15397463656047014,Grande entreprise,C,1,0
389191982,2024-03-31,2024,3809600000,40600000,0.010657286854262914,0.021121475286801757,Grande entreprise,C,1,0
391637865,2016-12-31,2016,2089000000,79000000,0.03781713738630924,,Grande entreprise,C,1,0
391637865,2017-12-31,2017,1799100000,221900000,0.12333944750152855,-0.13877453326950695,Entreprise milliardaire,C,1,0
391637865,2018-12-31,2018,1314700000,208900000,0.1588955655282574,-0.26924573397810014,Entreprise milliardaire,C,1,0
391637865,2020-12-31,2020,1396300000,115200000,0.0825037599369763,0.06206739180041074,Entreprise milliardaire,C,1,0
391637865,2021-12-31,2021,1505800000,84000000,0.055784300703944745,0.07842154264842799,Entreprise milliardaire,C,1,0
391637865,2022-12-31,2022,2122700000,114300000,0.05384651622933057,0.40968256076504184,Grande entreprise,C,1,0
391637865,2023-12-31,2023,2718400000,294000000,0.1081518540317834,0.2806331558863711,Grande entreprise,C,1,0
391637865,2024-12-31,2024,3881200000,589200000,0.15180871895290116,0.427751618599176,Grande entreprise,C,1,0
392077517,2020-07-31,2020,12215165391,1538846347,0.12597834722187268,,Très grande entreprise,C,1,0
393341516,2017-12-31,2017,1963717000,133183000,0.06782189083253849,,Entreprise milliardaire,C,1,0
393341516,2019-12-31,2019,2120393000,-17794000,-0.008391840569177507,0.07978542732990548,Grande entreprise,C,1,0
393341516,2020-12-31,2020,1951016000,-191757000,-0.09828571369993891,-0.07988000337673253,Entreprise milliardaire,C,1,0
393341516,2021-12-31,2021,2521190000,-104044000,-0.04126781400846426,0.29224465611763306,Grande entreprise,C,1,0
393341516,2022-12-31,2022,2366041000,-262813000,-0.11107711151243786,-0.061538003879120576,Grande entreprise,C,1,0
393341516,2023-12-31,2023,2213843000,-675665000,-0.3052000525782542,-0.06432601970971763,Grande entreprise,C,1,0
393341516,2024-12-31,2024,1878769000,-674017000,-0.3587545887759485,-0.15135400297130375,Entreprise milliardaire,C,1,0
397480930,2016-12-31,2016,4761200000,0,0.0,,Grande entreprise,K,1,0
397480930,2017-12-31,2017,5085800000,260200000,0.051162059066420226,0.06817609006132908,Très grande entreprise,K,1,0
397480930,2018-12-31,2018,5344200000,493500000,0.09234310093185136,0.050808132447205945,Très grande entreprise,K,1,0
397480930,2019-12-31,2019,6057600000,378800000,0.06253301637612256,0.1334905130796003,Très grande entreprise,K,1,0
397480930,2020-12-31,2020,6575600000,394500000,0.0599945252144291,0.08551241415742208,Très grande entreprise,S,1,0
397480930,2021-12-31,2021,7256000000,445000000,0.06132855567805954,0.10347344728998115,Très grande entreprise,K,1,0
397480930,2022-12-31,2022,7532000000,0,0.0,0.038037486218302094,Très grande entreprise,K,1,0
397480930,2023-12-31,2023,7727000000,0,0.0,0.025889537971322357,Très grande entreprise,K,1,0
397480930,2024-12-31,2024,7820000000,418000000,0.05345268542199488,0.012035718907726155,Très grande entreprise,K,1,0
412399792,2023-12-31,2023,1048192158,1171120,0.001117276055789763,,Entreprise milliardaire,C,1,0
413957804,2023-12-31,2023,1088873000,0,0.0,,Entreprise milliardaire,K,1,0
413957804,2024-12-31,2024,1190390000,34890000,0.029309722023874527,0.09323125837448444,Entreprise milliardaire,K,1,0
414819409,2016-06-30,2016,2413119000,-41176000,-0.017063393889816456,,Grande entreprise,C,1,0
414819409,2017-09-30,2017,2300526000,-536963000,-0.23340879433659956,-0.046658701870898205,Grande entreprise,C,1,0
414819409,2018-09-30,2018,2209758000,-187446000,-0.08482648326196805,-0.03945532456490385,Grande entreprise,C,1,0
414819409,2019-09-30,2019,2168732000,-239401000,-0.1103875444268817,-0.01856583390579421,Grande entreprise,C,1,0
414819409,2020-09-30,2020,1601474000,-130977000,-0.08178528031051394,-0.2615620556159083,Entreprise milliardaire,C,1,0
414819409,2021-09-30,2021,1724871000,-24737000,-0.014341362339560466,0.07705214071536597,Entreprise milliardaire,C,1,0
414819409,2022-09-30,2022,1752260000,-4606000,-0.0026286053439558057,0.015878868622639028,Entreprise milliardaire,C,1,0
414819409,2023-09-30,2023,1761896000,-7479000,-0.004244858947406657,0.0054991839110634265,Entreprise milliardaire,C,1,0
414819409,2024-06-30,2024,1228114000,-70523000,-0.05742382221845855,-0.3029588579575639,Entreprise milliardaire,C,1,0
420559056,2017-03-31,2017,2529334034,-63570517,-0.025133302341829002,,Grande entreprise,C,1,0
420559056,2018-03-31,2018,2701239599,-408114257,-0.15108406420188866,0.06796475384002207,Grande entreprise,C,1,0
420559056,2019-03-31,2019,2879848076,-20560467,-0.007139427656391413,0.06612093094819169,Grande entreprise,C,1,0
420559056,2020-03-31,2020,2450013445,-32964481,-0.013454816367344465,-0.14925600922567556,Grande entreprise,C,1,0
420559056,2021-03-31,2021,2587033919,-174789401,-0.06756362941988933,0.05592641717115148,Grande entreprise,C,1,0
420559056,2022-03-31,2022,3057095226,-122477269,-0.04006328228128279,0.181698934655522,Grande entreprise,C,1,0
420559056,2023-03-31,2023,4472264227,38225368,0.00854720697610517,0.4629129603043644,Grande entreprise,C,1,0
420559056,2024-03-31,2024,4962084189,284231687,0.05728070628670263,0.10952393175762153,Grande entreprise,C,1,0
421259615,2016-12-31,2016,5018900000,630200000,0.12556536292813167,,Très grande entreprise,K,1,0
421259615,2017-12-31,2017,5520800000,713200000,0.1291841762063469,0.10000199246846919,Très grande entreprise,K,1,0
421259615,2018-12-31,2018,5997200000,772400000,0.12879343693723738,0.08629184176206348,Très grande entreprise,K,1,0
421259615,2019-12-31,2019,6622300000,836100000,0.12625522854597346,0.1042319749216301,Très grande entreprise,K,1,0
421259615,2020-12-31,2020,6099500000,682000000,0.11181244364292155,-0.07894538151397551,Très grande entreprise,K,1,0
421259615,2021-12-31,2021,6994200000,905100000,0.12940722312773442,0.14668415443888844,Très grande entreprise,K,1,0
421259615,2022-12-31,2022,8339400000,999500000,0.11985274720003837,0.1923307883675045,Très grande entreprise,K,1,0
421259615,2023-12-31,2023,8416900000,0,0.0,0.009293234525265606,Très grande entreprise,K,1,0
421259615,2024-12-31,2024,8648900000,1168900000,0.1351501346992103,0.027563592296451188,Très grande entreprise,K,1,0
424623759,2022-12-31,2022,1060961704,-41076695,-0.03871647284264277,,Entreprise milliardaire,C,1,0
424623759,2023-12-31,2023,1179193070,-44396976,-0.037650302676897514,0.11143792047747654,Entreprise milliardaire,C,1,0
428764500,2016-12-31,2016,2287782000,-1460175000,-0.6382491863298164,,Grande entreprise,C,1,0
429660863,2018-12-31,2018,58266635000,21447000,0.0003680837240729622,,Très grande entreprise,K,1,0
433466570,2016-12-31,2016,15322000000,622000000,0.04059522255580211,,Très grande entreprise,K,1,0
433466570,2017-12-31,2017,15871300000,0,0.0,0.035850411173476045,Très grande entreprise,K,1,0
433466570,2018-12-31,2018,17331100000,0,0.0,0.09197734275075135,Très grande entreprise,K,1,0
433466570,2020-12-31,2020,17209000000,-74400000,-0.00432331919344529,-0.007045138508230868,Très grande entreprise,K,1,0
433466570,2021-12-31,2021,9901800000,908500000,0.09175099476862793,-0.42461502702074494,Très grande entreprise,K,1,0
440726289,2016-09-30,2016,1622419391,3915512,0.0024133784530192414,,Entreprise milliardaire,K,1,0
443061841,2023-12-31,2023,1703992660,61581403,0.03613947668060965,,Entreprise milliardaire,C,1,0
443061841,2024-12-31,2024,1746656566,63623281,0.03642575320098731,0.02503761137093161,Entreprise milliardaire,C,1,0
478417710,2023-12-31,2023,1114760420,35048124,0.03144005058952488,,Entreprise milliardaire,C,1,0
478417710,2024-12-31,2024,1172039825,38786121,0.03309283539064042,0.05138270427649378,Entreprise milliardaire,C,1,0
479766842,2016-12-31,2016,1238354000,27034000,0.021830591252582056,,Entreprise milliardaire,C,1,0
479766842,2017-12-31,2017,1449116000,45218000,0.031203851175475254,0.17019527534129983,Entreprise milliardaire,C,1,0
479766842,2018-12-31,2018,1537711000,48603000,0.03160736965528633,0.06113727265450109,Entreprise milliardaire,C,1,0
479766842,2019-12-31,2019,2627968000,66029000,0.02512549620086698,0.709012941963737,Grande entreprise,C,1,0
479766842,2020-12-31,2020,2507872000,48345000,0.01927729963889704,-0.045699186595879404,Grande entreprise,C,1,0
479766842,2021-12-31,2021,2694368000,87064000,0.03231332913692562,0.07436424187518342,Grande entreprise,C,1,0
479766842,2022-12-31,2022,3248935000,132653000,0.040829687266750486,0.2058245198874096,Grande entreprise,C,1,0
479766842,2023-12-31,2023,3551687000,147585000,0.04155349274865719,0.09318499754534948,Grande entreprise,C,1,0
479766842,2024-12-31,2024,3519296000,123441000,0.03507548100529197,-0.009119891476923502,Grande entreprise,C,1,0
480218544,2018-12-31,2018,1068000000,-410000000,-0.3838951310861423,,Entreprise milliardaire,K,1,0
480218544,2019-12-31,2019,1113000000,-361000000,-0.3243486073674753,0.042134831460674156,Entreprise milliardaire,K,1,0
482930385,2024-12-31,2024,1054772987,-3071007,-0.0029115336075628945,,Entreprise milliardaire,C,1,0
484838800,2017-12-31,2017,51480598000,2176476000,0.04227759747468357,,Très grande entreprise,K,1,0
491372702,2023-12-31,2023,1179101000,118869000,0.10081324670236053,,Entreprise milliardaire,C,1,0
500569405,2016-12-31,2016,3150776696,100142701,0.0317834967889454,,Grande entreprise,C,1,0
500569405,2017-12-31,2017,3258344771,70202625,0.021545487029125687,0.03414017728916197,Grande entreprise,C,1,0
500569405,2018-12-31,2018,3068119982,23183639,0.007556301297215697,-0.05838080447871672,Grande entreprise,C,1,0
500569405,2019-12-31,2019,3146023357,37821012,0.012021847172827586,0.025391241365084267,Grande entreprise,C,1,0
500569405,2020-12-31,2020,2875453631,28941355,0.010064970162615709,-0.08600372447902331,Grande entreprise,C,1,0
500569405,2022-12-31,2022,3820802457,94056645,0.024616987153492087,0.32876510885388016,Grande entreprise,C,1,0
500569405,2023-12-31,2023,3884130545,85484570,0.022008675818078097,0.01657455173689447,Grande entreprise,C,1,0
500569405,2024-12-31,2024,3882866070,60787935,0.01565542923812461,-0.0003255490476826906,Grande entreprise,C,1,0
525580130,2023-12-31,2023,1011567000,0,0.0,,Entreprise milliardaire,K,1,0
525580130,2024-12-31,2024,1026537000,0,0.0,0.014798822025629543,Entreprise milliardaire,K,1,0
529313652,2017-12-31,2017,3142576000,336533000,0.1070882613499244,,Grande entreprise,K,1,0
529313652,2018-12-31,2018,4816759000,555984000,0.11542699146874486,0.5327422471246519,Grande entreprise,K,1,0
529313652,2019-12-31,2019,4855705000,631532000,0.13005979564244532,0.008085519744708008,Grande entreprise,K,1,0
529313652,2020-12-31,2020,4729058000,472099000,0.09982939519879012,-0.026082103422674977,Grande entreprise,K,1,0
529313652,2021-12-31,2021,5254036000,611886000,0.11646018413273149,0.11101111468711104,Très grande entreprise,K,1,0
529313652,2022-12-31,2022,4925520000,500665000,0.10164713573389206,-0.0625264082697568,Grande entreprise,K,1,0
529313652,2023-12-31,2023,6131196000,377424000,0.06155797335462771,0.24478146469814355,Très grande entreprise,K,1,0
529313652,2024-12-31,2024,5558953000,128675000,0.023147344472961004,-0.09333301365671559,Très grande entreprise,K,1,0
536820269,2016-12-31,2016,1571104000,0,0.0,,Entreprise milliardaire,K,1,0
536820269,2017-12-31,2017,1643356000,106951000,0.0650808467550549,0.04598804407601279,Entreprise milliardaire,K,1,0
536820269,2018-12-31,2018,1645095000,0,0.0,0.0010582004142742048,Entreprise milliardaire,K,1,0
536820269,2019-12-31,2019,1729527000,0,0.0,0.05132347979903896,Entreprise milliardaire,K,1,0
536820269,2020-12-31,2020,1229958000,0,0.0,-0.28884718191736813,Entreprise milliardaire,K,1,0
536820269,2021-12-31,2021,1163897000,0,0.0,-0.05370996408007428,Entreprise milliardaire,K,1,0
542039532,2017-12-31,2017,40810000000,1625000000,0.03981867189414359,,Très grande entreprise,K,1,0
542039532,2019-12-31,2019,42573000000,1454000000,0.03415310173114415,0.04320019603038471,Très grande entreprise,K,1,0
542039532,2020-12-31,2020,38128000000,489000000,0.012825220310532941,-0.10440889765814014,Très grande entreprise,K,1,0
542039532,2021-12-31,2021,44160000000,2614000000,0.059193840579710146,0.15820394460763743,Très grande entreprise,K,1,0
542039532,2023-12-31,2023,47944000000,2756000000,0.057483731019522775,0.08568840579710145,Très grande entreprise,K,1,0
542039532,2024-12-31,2024,46571000000,2934000000,0.06300057975993643,-0.02863757717336893,Très grande entreprise,K,1,0
542044524,2021-12-31,2021,7658000000,1509000000,0.19704883781666233,,Très grande entreprise,K,1,0
542044524,2022-12-31,2022,7114000000,1800000000,0.2530222097272983,-0.07103682423609298,Très grande entreprise,K,1,0
542044524,2024-12-31,2024,8120000000,1418000000,0.17463054187192117,0.14141130165870117,Très grande entreprise,K,1,0
542052766,2016-12-31,2016,2458867546,504683222,0.20525026767749285,,Grande entreprise,C,1,0
542052766,2017-12-31,2017,3522331000,644981000,0.18311197897074408,0.43250131782413626,Grande entreprise,K,1,0
542052766,2018-12-31,2018,1984389000,0,0.0,-0.43662620009306335,Entreprise milliardaire,K,1,0
542052766,2019-12-31,2019,2191496000,728529000,0.3324345561205679,0.1043681455601699,Grande entreprise,K,1,0
542052766,2020-12-31,2020,2144572017,177583517,0.08280604036250465,-0.021411849713620285,Grande entreprise,C,1,0
542052766,2021-12-31,2021,2687302802,816527335,0.3038464196860537,0.25307183936831157,Grande entreprise,C,1,0
542052766,2022-12-31,2022,3467031316,1018531879,0.2937763712429069,0.2901528303471028,Grande entreprise,C,1,0
542052766,2023-12-31,2023,4030692724,1675326887,0.4156424222130806,0.16257753582979173,Grande entreprise,C,1,0
542052766,2024-12-31,2024,4171262673,904621930,0.21687004653422842,0.03487488593784457,Grande entreprise,C,1,0
542080601,2020-12-31,2020,10788000000,768000000,0.07119021134593993,,Très grande entreprise,K,1,0
542080601,2021-12-31,2021,10487000000,1036000000,0.09878897682845428,-0.027901371894697814,Très grande entreprise,K,1,0
542080601,2023-12-31,2023,14802000000,1316000000,0.0889069044723686,0.41146180985982644,Très grande entreprise,K,1,0
542080601,2024-12-31,2024,13965000000,0,0.0,-0.0565464126469396,Très grande entreprise,K,1,0
552088536,2016-12-31,2016,1332456375,65595269,0.049228830474843874,,Entreprise milliardaire,C,1,0
552088536,2017-12-31,2017,1472944737,55600579,0.03774790567719718,0.10543561848319424,Entreprise milliardaire,C,1,0
552088536,2018-12-31,2018,1550366066,54119678,0.03490767708792202,0.05256227681541321,Entreprise milliardaire,C,1,0
552088536,2019-12-31,2019,1562404248,59191829,0.03788509220694336,0.007764735222216867,Entreprise milliardaire,C,1,0
552088536,2020-12-31,2020,1629714271,32973911,0.020232939961780577,0.0430810547821808,Entreprise milliardaire,C,1,0
552088536,2021-12-31,2021,1928355909,59305109,0.03075423407225393,0.18324785105842642,Entreprise milliardaire,C,1,0
552088536,2022-12-31,2022,2511492068,112025468,0.04460514505594688,0.3024006908052574,Grande entreprise,C,1,0
568504161,2022-12-31,2022,1175523912,42749798,0.036366591579806165,,Entreprise milliardaire,C,1,0
596950139,2023-12-31,2023,1040669316,443600,0.00042626412942110804,,Entreprise milliardaire,C,1,0
596950139,2024-12-31,2024,1055662550,464387,0.0004399009891939427,0.014407299004095937,Entreprise milliardaire,C,1,0
